H;E;ATL;906146;20190621;1;6
I;906146;1002854;1608.000;PCE;20220213;20190214;FB2D-0BDB-76BD-4F17-B55A-D2E5-7102-CC60;146100015105636119
I;906146;1002158;2016.000;PCE;20220313;20190314;088A-533C-D1C6-4F63-8C22-F649-D4FF-7709;146100015105636089
I;906146;1002159;1440.000;PCE;20220213;20190214;F4E1-4503-1313-4B8C-87F7-405F-EC5E-5818;146100015105636102
I;906146;1004319;18.000;PCE;20200520;20190521;;146100015105636065
I;906146;1004327;192.000;PCE;20200525;20190526;;146100015105636072
I;906146;1005678;1392.000;PCE;20220131;20190201;FA02-0BD8-A277-4C2A-A623-E0DC-94C3-2DC2;146100015105636096
