25.08.21 14:05:24;210143VP;1010022;146059229916644882;01038386000411952111FX0I3I4AKRF93k2VO;338386009600072470
25.08.21 14:05:31;210143VP;1010022;146059229916644882;01038386000411952111P68A4II86YH937BH3;338386009600072470
25.08.21 14:05:38;210143VP;1010022;146059229916644882;01038386000411952115CH4VPK3C51E93Qs2I;338386009600072470
25.08.21 14:06:39;210143VP;1010017;146059229916644882;01038386000411642177C8I4NRFCAXR93HiHb;338386009600072487
25.08.21 14:06:43;210143VP;1010017;146059229916644882;01038386000411642178WSWE9SYH42N93rlWb;338386009600072487
25.08.21 14:06:48;210143VP;1010017;146059229916644882;0103838600041164217API2E4VDI5G793ep6U;338386009600072487
